,Person.Age,Person.Gender,Person.Race,Incident.Date.Month,Incident.Date.Day,Year,Incident.Location.City,State,Factors.Armed,Factors.Threat-Level,Factors.Fleeing,Shooting.Manner,ps_happ
2151,27,Male,Hispanic,3,2,2017,Phoenix,AZ,toy weapon,attack,Not fleeing,shot,1
2152,25,Male,Hispanic,3,2,2017,Reno,NV,gun,attack,Not fleeing,shot,1
2153,37,Male,Hispanic,3,2,2017,Paterson,NJ,knife,other,Not fleeing,shot,1
2154,32,Male,White,3,3,2017,Englewood,CO,gun,other,Not fleeing,shot,1
2155,25,Male,Native American,3,3,2017,Lemoore,CA,toy weapon,attack,Not fleeing,shot,1
2156,38,Male,White,3,4,2017,Oklahoma City,OK,unknown,attack,Car,shot,1
2157,50,Male,White,3,4,2017,Fountain Inn,SC,gun,attack,Not fleeing,shot,1
2158,70,Male,Hispanic,3,4,2017,Los Angeles,CA,pipe,other,Not fleeing,shot and Tasered,1
2159,26,Male,White,3,4,2017,Cabazon,CA,metal object,other,Foot,shot,1
2160,38,Male,White,3,7,2017,Medina,OH,unarmed,other,Car,shot,1
2161,41,Male,African American,3,7,2017,Ladera Heights,CA,sharp object,other,Not fleeing,shot and Tasered,1
2162,91,Male,White,3,8,2017,Union Township,PA,gun,attack,Not fleeing,shot,1
2163,0,Male,Unknown,3,8,2017,Riverside,CA,knife,other,Not fleeing,shot,1
2164,25,Male,White,3,8,2017,Charlotte,NC,gun,other,Not fleeing,shot,1
2165,24,Male,Hispanic,3,9,2017,Santa Clara,CA,knife,other,unknown,shot and Tasered,1
2166,29,Male,White,3,9,2017,Huntington Beach,CA,baseball bat and bottle,other,Not fleeing,shot,1
2167,40,Male,White,3,10,2017,Escondido,CA,gun,attack,Not fleeing,shot,1
2168,51,Male,White,3,11,2017,Midlothian,TX,gun,attack,Not fleeing,shot,1
2169,30,Male,African American,3,11,2017,East Baton Rouge,LA,gun,attack,unknown,shot,1
2170,33,Male,Hispanic,3,12,2017,Orange,CA,knife,other,Not fleeing,shot and Tasered,1
2171,28,Male,Hispanic,3,12,2017,Bellingham,WA,knife,attack,Foot,shot,1
2172,23,Male,African American,3,13,2017,Euclid,OH,unknown,other,unknown,shot,1
2173,23,Male,White,3,13,2017,Napa,CA,knife,other,Not fleeing,shot,1
2174,20,Male,African American,3,13,2017,Woodlawn,MD,unknown,other,Other,shot,1
2175,56,Male,White,3,14,2017,Toms River,NJ,unarmed,attack,unknown,shot,1
2176,36,Male,White,3,14,2017,Fife,WA,unknown,attack,Not fleeing,shot,1
2177,18,Male,White,3,14,2017,Westminster,CO,gun,attack,Not fleeing,shot,1
2178,43,Male,White,3,14,2017,Panama City Beach,FL,gun,attack,unknown,shot,1
2179,16,Female,Hispanic,3,14,2017,Hayward,CA,unarmed,other,unknown,shot,1
2180,29,Male,African American,3,15,2017,St. Paul,MN,gun,other,Not fleeing,shot,1
2181,25,Male,White,3,15,2017,Phoenix,AZ,unknown,other,Car,shot,1
2182,34,Male,African American,3,16,2017,Warren,MI,gun,attack,Not fleeing,shot,1
2183,32,Male,African American,3,16,2017,Milwaukee,WI,gun,other,Not fleeing,shot,1
2184,32,Male,African American,3,16,2017,Fayetteville,NC,gun,attack,Not fleeing,shot and Tasered,1
2185,58,Male,White,3,16,2017,Deltona,FL,gun,attack,Not fleeing,shot,1
2186,36,Male,African American,3,16,2017,Alamo,TN,unknown,attack,Not fleeing,shot,1
2187,25,Male,White,3,17,2017,Presque Isle,ME,knife,other,Not fleeing,shot,1
2188,59,Female,White,3,17,2017,Lakeland,TN,toy weapon,attack,Not fleeing,shot,1
2189,25,Male,African American,3,17,2017,Chico,CA,knife,other,Not fleeing,shot and Tasered,1
2190,25,Male,White,3,18,2017,Wichita,KS,gun,attack,Not fleeing,shot,1
2191,42,Male,White,3,18,2017,Boise,ID,gun,attack,Not fleeing,shot,1
2192,36,Male,White,3,18,2017,Cedartown,GA,unknown,other,Car,shot,1
2193,59,Male,White,3,19,2017,Affton,MO,gun,attack,Other,shot,1
2194,21,Female,African American,3,19,2017,Gifford,FL,unarmed,other,Not fleeing,shot,1
2195,19,Male,White,3,19,2017,Cape Canaveral,FL,gun,attack,Foot,shot,1
2196,45,Male,Hispanic,3,19,2017,DeLand,FL,gun,other,Car,shot,1
2197,0,Male,Unknown,3,19,2017,Desert Hot Springs,CA,knife,attack,Not fleeing,shot,1
2198,42,Male,White,3,22,2017,Booneville,KY,knife,other,Not fleeing,shot,1
2199,27,Male,African American,3,22,2017,Crowley,LA,gun,attack,Not fleeing,shot,1
2200,45,Male,Asian,3,22,2017,Weston,WI,gun,attack,unknown,shot,1
2201,51,Male,African American,3,23,2017,Des Moines,WA,machete,other,Not fleeing,shot,1
2202,42,Male,African American,3,23,2017,Sheridan,AR,knife,attack,Car,shot,1
2203,24,Male,Hispanic,3,23,2017,Phoenix,AZ,knife,attack,Not fleeing,shot,1
2204,39,Male,African American,3,24,2017,Baltimore,MD,knife,other,Not fleeing,shot,1
2205,18,Male,White,3,24,2017,Cottonwood,CA,gun,attack,Not fleeing,shot,1
2206,26,Male,Hispanic,3,24,2017,Cisco,TX,gun,other,Foot,shot,1
2207,35,Male,Hispanic,3,25,2017,Los Angeles,CA,gun,other,Foot,shot,1
2208,53,Male,White,3,26,2017,Anderson,CA,gun,attack,Not fleeing,shot,1
2209,56,Male,White,3,26,2017,Delray Beach,FL,unarmed,attack,Not fleeing,shot,1
2210,54,Male,White,3,26,2017,Little Rock,AR,gun,attack,Foot,shot,1
2211,36,Male,White,3,26,2017,Wasilla,AK,gun,attack,Other,shot,1
2212,51,Male,White,3,27,2017,Lewisburg,TN,gun,attack,Not fleeing,shot,1
2213,45,Male,White,3,27,2017,Columbus,MS,gun,attack,Car,shot,1
2214,28,Male,White,3,27,2017,Montgomery Village,MD,knife,other,Not fleeing,shot,1
2215,36,Male,White,3,28,2017,Lafayette,IN,gun,attack,Car,shot,1
2216,73,Male,White,3,28,2017,Manistee,MI,gun,attack,Not fleeing,shot,1
2217,26,Male,White,3,29,2017,Chattanooga,TN,gun,other,Not fleeing,shot,1
2218,41,Male,White,3,29,2017,Stockton,IL,gun,attack,Car,shot,1
2219,59,Male,White,3,29,2017,Byars,OK,gun,attack,Car,shot,1
2220,28,Male,African American,3,29,2017,New Castle,DE,undetermined,other,Car,shot,1
2221,45,Male,White,3,29,2017,Lawrenceburg,KY,gun,attack,Not fleeing,shot,1
2222,27,Male,White,3,29,2017,Whitewright,TX,unknown,other,Car,shot,1
2223,46,Male,White,3,30,2017,Cranbury Township,NJ,unknown,other,Car,shot,1
2224,34,Male,African American,4,1,2017,Cantonment,FL,gun,attack,Foot,shot,1
2225,30,Male,Asian,4,1,2017,New Iberia,LA,knife,other,unknown,shot,1
2226,46,Male,Hispanic,4,3,2017,Pendleton,SC,gun,other,Not fleeing,shot and Tasered,1
2227,47,Male,Hispanic,4,4,2017,Bakersfield,CA,unarmed,other,Foot,shot,1
2228,32,Male,Hispanic,4,4,2017,Houston,TX,unknown,attack,Car,shot,1
2229,65,Male,White,4,4,2017,Napa,CA,gun,attack,Car,shot,1
2230,19,Male,Hispanic,4,5,2017,Goshen,IN,gun,attack,Car,shot,1
2231,22,Male,White,4,5,2017,Little Rock,AR,unknown,other,unknown,shot,1
2232,39,Male,African American,4,6,2017,Westerville,OH,toy weapon,attack,Not fleeing,shot,1
2233,38,Male,White,4,6,2017,Madison Township,OH,gun,attack,Not fleeing,shot,1
2234,68,Male,White,4,6,2017,Bradenton,FL,gun,attack,Not fleeing,shot,1
2235,49,Male,African American,4,6,2017,Largo,FL,gun,attack,Not fleeing,shot,1
2236,37,Male,African American,4,6,2017,Newark,NJ,gun,attack,Not fleeing,shot,1
2237,33,Male,Asian,4,7,2017,Kyle,SD,gun,attack,Car,shot,1
2238,25,Male,White,4,8,2017,Eau Claire,WI,knife,other,Not fleeing,shot,1
2239,36,Male,Hispanic,4,9,2017,Santa Paula,CA,knife,attack,Not fleeing,shot,1
2240,36,Male,Unknown,4,9,2017,Ontario,CA,gun,other,Not fleeing,shot,1
2241,30,Male,White,4,10,2017,Cleveland,OH,gun,other,Not fleeing,shot,1
2242,39,Male,African American,4,10,2017,Houston,TX,gun,other,Foot,shot,1
2243,28,Male,African American,4,12,2017,Los Angeles,CA,gun,other,Not fleeing,shot,1
2244,28,Male,White,4,13,2017,Avondale,AZ,unknown,other,Not fleeing,shot,1
2245,25,Male,White,4,13,2017,Udall,KS,gun,attack,Car,shot,1
2246,57,Male,White,4,13,2017,Suffield,CT,gun,other,unknown,shot,1
2247,33,Male,White,4,14,2017,Spanaway,WA,gun,other,Car,shot,1
2248,24,Male,Native American,4,14,2017,Mandan,ND,knife,other,Not fleeing,shot,1
2249,0,Male,Unknown,4,14,2017,Paterson,NJ,gun,attack,Not fleeing,shot,1
2250,33,Male,African American,4,15,2017,West Memphis,AR,gun,attack,unknown,shot,1
2251,56,Male,White,4,15,2017,Newport Beach,CA,knife,other,Not fleeing,shot,1
2252,56,Male,White,4,15,2017,Colebrook Township,OH,gun,attack,Not fleeing,shot,1
2253,16,Male,Hispanic,4,15,2017,Fresno,CA,unarmed,other,Foot,shot,1
2254,47,Male,White,4,16,2017,Vadnais Heights,MN,gun,other,Not fleeing,shot,1
2255,33,Male,White,4,17,2017,Clarksville,TN,unknown,other,Car,shot,1
2256,32,Male,White,4,18,2017,Brandywine,WV,unknown,attack,Car,shot,1
2257,21,Male,African American,4,19,2017,Wilmington,DE,gun,attack,Other,shot,1
2258,64,Male,White,4,20,2017,Logan County,OK,gun,attack,Not fleeing,shot,1
2259,19,Male,African American,4,20,2017,Seattle,WA,gun,attack,unknown,shot,1
2260,55,Male,Hispanic,4,20,2017,San Antonio,TX,knife,other,unknown,shot and Tasered,1
2261,26,Male,Hispanic,4,20,2017,Hardeeville,SC,gun,attack,Not fleeing,shot,1
2262,25,Male,Hispanic,4,20,2017,Glendale,AZ,unknown,other,Car,shot,1
2263,17,Female,White,4,20,2017,Glendale,AZ,unarmed,other,Car,shot,1
2264,25,Male,White,4,21,2017,West Linn,OR,gun,other,Not fleeing,shot,1
2265,43,Male,Asian,4,22,2017,Yuba City,CA,hatchet and gun,attack,Foot,shot,1
2266,39,Male,African American,4,22,2017,Portage,IN,unknown,other,Not fleeing,shot,1
2267,24,Male,White,4,22,2017,Hamilton,OH,knife,other,Not fleeing,shot,1
2268,70,Male,White,4,23,2017,Prescott,AZ,gun,attack,Not fleeing,shot,1
2269,15,Male,African American,4,24,2017,Killeen,TX,gun,attack,Not fleeing,shot,1
2270,79,Male,White,4,24,2017,Stewartstown,PA,gun,attack,Not fleeing,shot,1
2271,16,Male,African American,4,24,2017,Houston,TX,gun,other,Foot,shot,1
2272,35,Male,White,4,24,2017,Wolf Creek,OR,unarmed,attack,Not fleeing,shot,1
2273,23,Male,African American,4,25,2017,Newark,NJ,gun,other,Car,shot,1
2274,53,Male,Hispanic,4,25,2017,Fort Worth,TX,gun,attack,unknown,shot,1
2275,20,Male,Hispanic,4,25,2017,Bellflower,CA,unknown,other,Car,shot,1
2276,27,Male,African American,4,25,2017,Lizella,GA,knife,other,Not fleeing,shot and Tasered,1
2277,57,Male,African American,4,26,2017,Jacksonville,FL,Taser,other,Not fleeing,shot and Tasered,1
2278,53,Male,White,4,26,2017,Lewistown,PA,gun,other,Not fleeing,shot,1
2279,32,Male,White,4,26,2017,Columbus,OH,unknown,other,Car,shot,1
2280,26,Male,African American,4,27,2017,Middletown,DE,gun,attack,Not fleeing,shot,1
2281,53,Male,White,4,27,2017,Rapid City,SD,gun,attack,Not fleeing,shot,1
2282,32,Male,African American,4,28,2017,Atlanta,GA,gun,attack,Not fleeing,shot,1
2283,25,Male,Hispanic,4,28,2017,San Mateo,CA,gun,attack,Not fleeing,shot,1
2284,15,Male,African American,4,29,2017,Balch Springs,TX,unarmed,undetermined,Not fleeing,shot,1
2285,59,Male,White,4,29,2017,Papaaloa,HI,crossbow,other,Not fleeing,shot,1
2286,35,Male,African American,4,29,2017,Newport News,VA,gun,attack,Not fleeing,shot,1
2287,33,Male,Hispanic,4,29,2017,Eldorado,NM,unknown,attack,Not fleeing,shot,1
2288,32,Male,White,4,30,2017,Tom,OK,gun,attack,Not fleeing,shot,1
2289,49,Male,White,4,30,2017,University City,CA,gun,attack,Not fleeing,shot,1
2290,46,Male,African American,4,30,2017,Detroit,MI,gun,attack,Not fleeing,shot,1
2291,25,Male,White,5,1,2017,Conroe,TX,gun,attack,Not fleeing,shot,1
2292,48,Male,African American,5,2,2017,Irving,TX,knife,attack,Not fleeing,shot and Tasered,1
2293,20,Male,Hispanic,5,2,2017,Austin,TX,gun,other,Not fleeing,shot,1
2294,0,Male,Unknown,5,3,2017,San Jose,CA,knife,attack,Not fleeing,shot,1
2295,24,Male,White,5,3,2017,San Jose,CA,gun,attack,Not fleeing,shot,1
2296,18,Male,African American,5,3,2017,Grand Rapids,MI,gun,attack,Not fleeing,shot,1
2297,67,Male,White,5,3,2017,Peachtree City,GA,gun,attack,Not fleeing,shot,1
2298,26,Male,White,5,3,2017,San Francisco,CA,knife,attack,Not fleeing,shot,1
2299,54,Female,Hispanic,5,4,2017,Katy,TX,gun,other,Not fleeing,shot,1
2300,15,Male,White,5,6,2017,San Diego,CA,toy weapon,attack,Not fleeing,shot,1
2301,62,Male,White,5,7,2017,Las Vegas,NV,ax,other,Not fleeing,shot,1
2302,24,Male,African American,5,7,2017,Austin,TX,gun,attack,Foot,shot,1
2303,27,Male,African American,5,7,2017,Phenix City,AL,undetermined,undetermined,Other,shot,1
2304,26,Male,Hispanic,5,7,2017,Buffalo,NY,gun,attack,Foot,shot,1
2305,32,Male,African American,5,8,2017,Rancho Cordova,CA,rock,attack,Foot,shot,1
2306,29,Male,White,5,8,2017,Los Angeles,CA,gun,attack,Not fleeing,shot,1
2307,16,Male,Hispanic,5,9,2017,Bridgeport,CT,unknown,undetermined,Car,shot,1
2308,25,Male,African American,5,9,2017,Jacksonville,FL,gun,attack,Not fleeing,shot,1
2309,40,Male,White,5,9,2017,Westminster,CO,gun,attack,Not fleeing,shot,1
2310,39,Male,White,5,9,2017,Lexington,SC,unarmed,other,Foot,shot,1
2311,34,Male,White,5,9,2017,Tiffin,OH,gun,attack,Not fleeing,shot,1
2312,36,Male,White,5,9,2017,Brighton Township,MI,toy weapon,attack,Not fleeing,shot,1
2313,24,Male,African American,5,10,2017,Portland,OR,knife,other,Foot,shot,1
2314,50,Female,African American,5,10,2017,St. Louis,MO,gun,attack,Not fleeing,shot,1
2315,50,Male,White,5,10,2017,Barona Indian Reservation,CA,unknown,other,Car,shot and Tasered,1
2316,0,Male,Hispanic,5,11,2017,Arlington,TX,gun,attack,Not fleeing,shot,1
2317,51,Male,African American,5,12,2017,Philadelphia,PA,knife,other,Not fleeing,shot and Tasered,1
2318,30,Male,White,5,12,2017,Billings,MT,gun,attack,Not fleeing,shot,1
2319,35,Male,White,5,12,2017,Baldwin County,AL,unarmed,other,Not fleeing,shot,1
2320,46,Male,White,5,12,2017,Jupiter,FL,gun,attack,Car,shot,1
2321,37,Male,White,5,13,2017,West Allis,WI,gun,attack,Foot,shot,1
2322,41,Male,African American,5,13,2017,Columbia,MO,gun,attack,unknown,shot,1
2323,41,Male,Hispanic,5,14,2017,Kingman,AZ,gun,attack,Car,shot,1
2324,48,Male,White,5,14,2017,Pulaski,VA,gun,attack,Not fleeing,shot,1
2325,27,Female,African American,5,15,2017,Phoenix,AZ,gun,other,Not fleeing,shot,1
2326,29,Male,African American,5,15,2017,Richmond,VA,gun,other,Not fleeing,shot,1
2327,47,Male,White,5,15,2017,Johnson City,TN,gun,attack,Other,shot,1
2328,0,Male,Unknown,5,15,2017,Long Beach,CA,undetermined,attack,Other,shot,1
2329,34,Male,Hispanic,5,15,2017,Del Mar,CA,knife,attack,Foot,shot,1
2330,48,Male,White,5,15,2017,Wewoka,OK,crossbow,attack,Not fleeing,shot,1
2331,41,Female,White,5,16,2017,Washington,DC,gun,attack,Not fleeing,shot,1
2332,25,Male,African American,5,16,2017,Tempe,AZ,knife,other,unknown,shot,1
2333,24,Male,Hispanic,5,16,2017,Tustin,CA,gun,attack,Not fleeing,shot,1
2334,38,Male,White,5,16,2017,Three Forks,MT,gun,attack,Car,shot,1
2335,28,Male,White,5,17,2017,Arlington,VA,unknown,attack,Car,shot,1
2336,47,Male,White,5,20,2017,Lower Mount Bethel,PA,fireworks,other,Not fleeing,shot,1
2337,65,Male,White,5,20,2017,Belgrade,ME,gun,attack,Not fleeing,shot,1
2338,58,Male,White,5,20,2017,Pleasanton,CA,toy weapon,attack,Not fleeing,shot,1
2339,33,Male,African American,5,21,2017,Appleton,WI,gun,attack,Not fleeing,shot,1
2340,43,Male,White,5,21,2017,Allentown,PA,gun,attack,Car,shot,1
2341,24,Male,African American,5,21,2017,Converse,LA,unarmed,attack,Not fleeing,shot,1
2342,37,Male,Hispanic,5,21,2017,Orlando,FL,unarmed,attack,Not fleeing,shot,1
2343,31,Male,White,5,22,2017,Mountain Home,ID,knife,attack,Not fleeing,shot,1
2344,21,Male,Hispanic,5,23,2017,Glendale,AZ,gun,attack,Other,shot and Tasered,1
2345,65,Male,White,5,23,2017,Pahrump,NV,gun,attack,Not fleeing,shot,1
2346,59,Male,White,5,23,2017,San Francisco,CA,gun,other,Not fleeing,shot,1
2347,74,Male,White,5,23,2017,Knoxville,TN,gun,attack,Not fleeing,shot,1
2348,24,Male,White,5,24,2017,Canton,OH,unarmed,attack,Not fleeing,shot,1
2349,0,Male,Hispanic,5,24,2017,Los Angeles,CA,gun,attack,Not fleeing,shot,1
2350,23,Male,White,5,25,2017,Fairbanks,AK,gun,attack,Car,shot,1
2351,59,Male,Hispanic,5,26,2017,San Rafael,NM,unarmed,undetermined,Not fleeing,shot,1
2352,33,Male,White,5,26,2017,St. Louis,MO,gun,attack,Not fleeing,shot,1
2353,34,Male,White,5,26,2017,Tucson,AZ,toy weapon,attack,Not fleeing,shot,1
2354,30,Male,White,5,27,2017,Oneida,TN,unknown,other,Car,shot,1
2355,30,Male,Unknown,5,27,2017,Austell,GA,gun,attack,Not fleeing,shot,1
2356,0,Male,Unknown,5,28,2017,Miami,FL,gun,attack,Car,shot,1
2357,22,Male,African American,5,28,2017,Cary,NC,gun,attack,Not fleeing,shot,1
2358,35,Male,Unknown,5,28,2017,San Jose,CA,ax,other,Not fleeing,shot and Tasered,1
2359,37,Male,White,5,29,2017,Arundel,ME,gun,other,Not fleeing,shot,1
2360,20,Male,Hispanic,5,29,2017,Vacaville,CA,unknown,attack,Car,shot,1
2361,62,Male,Unknown,5,29,2017,Gerrardstown,WV,gun,attack,Not fleeing,shot,1
2362,18,Male,Hispanic,5,30,2017,Salt Lake City,UT,gun,attack,Car,shot,1
2363,24,Male,White,5,31,2017,Hesperia,CA,unknown,attack,unknown,shot,1
2364,17,Male,White,5,31,2017,Centennial,CO,gun,other,Other,shot,1
2365,27,Male,Hispanic,6,1,2017,Las Vegas,NV,gun,attack,Not fleeing,shot,1
2366,51,Male,White,6,2,2017,Yulee,FL,unknown,attack,Car,shot,1
2367,29,Male,African American,6,2,2017,Abbeville,AL,gun,attack,Not fleeing,shot,1
2368,34,Male,African American,6,2,2017,Petal,MS,unarmed,attack,Not fleeing,shot,1
2369,18,Male,Asian,6,2,2017,Tulsa,OK,gun,attack,Foot,shot,1
2370,17,Male,African American,6,2,2017,Chicago,IL,gun,attack,Not fleeing,shot,1
2371,55,Male,Hispanic,6,2,2017,Laredo,TX,gun,attack,Not fleeing,shot,1
2372,44,Male,White,6,3,2017,Avondale,AZ,gun,attack,Not fleeing,shot,1
2373,27,Male,White,6,4,2017,Callahan,FL,gun,attack,unknown,shot,1
2374,66,Male,White,6,4,2017,Campo,CA,gun,attack,Not fleeing,shot,1
2375,45,Male,White,6,5,2017,Bardstown,KY,gun,attack,Car,shot,1
2376,47,Male,African American,6,5,2017,Miami,FL,gun,other,unknown,shot,1
2377,34,Male,White,6,5,2017,Lakes Wales,FL,gun,attack,Other,shot,1
2378,37,Male,African American,6,5,2017,Gonzales County,TX,gun,other,unknown,shot,1
2379,54,Male,White,6,6,2017,Orrington,ME,gun,attack,Not fleeing,shot,1
2380,50,Male,Unknown,6,6,2017,Vancouver,WA,gun,attack,Car,shot,1
2381,21,Male,Hispanic,6,7,2017,Fresno,CA,gun,attack,unknown,shot,1
2382,21,Male,White,6,7,2017,St. Louis,MO,gun,attack,Not fleeing,shot,1
2383,35,Male,White,6,7,2017,Dundalk,MD,gun,attack,Not fleeing,shot,1
2384,75,Male,White,6,7,2017,Hudson,NC,gun,attack,Not fleeing,shot,1
2385,33,Female,White,6,8,2017,Long Beach,CA,gun,attack,Not fleeing,shot,1
2386,45,Male,Hispanic,6,8,2017,Bakersfield,CA,gun,attack,Not fleeing,shot,1
2387,30,Male,African American,6,8,2017,Philadelphia,PA,unarmed,other,Foot,shot and Tasered,1
2388,48,Male,White,6,8,2017,Loveland,CO,gun,attack,unknown,shot,1
2389,58,Male,White,6,8,2017,Roland,OK,gun,attack,Not fleeing,shot,1
2390,29,Male,African American,6,9,2017,Tulsa,OK,knife,other,Not fleeing,shot and Tasered,1
2391,44,Male,Hispanic,6,9,2017,Lyons,IL,gun,attack,Car,shot,1
2392,82,Male,White,6,9,2017,Miami,FL,gun,attack,unknown,shot,1
2393,25,Male,Other,6,10,2017,Auburn,WA,knife,other,Car,shot,1
2394,53,Male,White,6,10,2017,North English,IA,gun,other,Not fleeing,shot,1
2395,60,Male,White,6,10,2017,Abilene,TX,knife,other,Not fleeing,shot,1
2396,19,Male,African American,6,11,2017,Milwaukee,WI,unknown,other,Car,shot,1
2397,45,Male,Hispanic,6,12,2017,Selma,CA,knife,other,Not fleeing,shot and Tasered,1
2398,63,Male,Hispanic,6,12,2017,Plano,TX,gun,attack,Not fleeing,shot,1
2399,50,Male,White,6,12,2017,Trosper,KY,gun,attack,Not fleeing,shot,1
2400,35,Male,White,6,12,2017,Cade,LA,gun,other,Not fleeing,shot,1
2401,24,Male,White,6,13,2017,Jerseyville,IL,gun,attack,Foot,shot,1
2402,36,Male,White,6,13,2017,Hampton,NH,gun,other,Not fleeing,shot,1
2403,35,Male,African American,6,13,2017,Baton Rouge,LA,gun,other,Not fleeing,shot,1
2404,33,Male,African American,6,13,2017,St Louis,MO,gun,attack,Not fleeing,shot,1
2405,20,Male,Asian,6,14,2017,Burien,WA,pen,attack,Not fleeing,shot and Tasered,1
2406,66,Male,White,6,14,2017,Alexandria,VA,gun,attack,Not fleeing,shot,1
2407,54,Male,White,6,14,2017,Somerville,TN,knife,other,Not fleeing,shot,1
2408,40,Male,White,6,15,2017,Newton,NH,gun,undetermined,Car,shot,1
2409,41,Male,White,6,16,2017,Water Valley,MS,gun,attack,Car,shot,1
2410,30,Male,Hispanic,6,16,2017,Rialto,CA,gun,other,Not fleeing,shot,1
2411,32,Male,Hispanic,6,16,2017,Madera,CA,machete,other,Not fleeing,shot,1
2412,24,Female,White,6,16,2017,Water Valley,MS,unarmed,other,Car,shot,1
2413,37,Male,White,6,16,2017,Antioch,CA,gun,other,Foot,shot,1
2414,28,Female,Hispanic,6,17,2017,Montebello,CA,unknown,other,Not fleeing,shot,1
2415,48,Male,White,6,17,2017,Rapid City,SD,gun,attack,Not fleeing,shot,1
2416,30,Female,African American,6,18,2017,Seattle,WA,knife,other,Not fleeing,shot,1
2417,64,Male,White,6,18,2017,Waukesha,WI,gun,other,Not fleeing,shot,1
2418,21,Male,Native American,6,19,2017,Fairbanks,AK,gun,attack,Foot,shot,1
2419,28,Male,White,6,19,2017,Dallas,TX,gun,other,Not fleeing,shot,1
2420,28,Male,Hispanic,6,20,2017,Las Vegas,NV,knife,other,Not fleeing,shot and Tasered,1
2421,36,Male,Hispanic,6,20,2017,South Gate,CA,toy weapon,attack,Other,shot,1
2422,40,Male,White,6,20,2017,Franklin,TN,gun,attack,Car,shot,1
2423,32,Male,White,6,20,2017,St. Clair Township,OH,gun,attack,Other,shot,1
2424,50,Male,White,6,20,2017,Lehigh,KS,gun,other,Not fleeing,shot,1
2425,33,Male,White,6,21,2017,Nevada,MO,undetermined,undetermined,Car,shot,1
2426,37,Male,Hispanic,6,21,2017,Millerton,OK,knife,other,Not fleeing,shot,1
2427,17,Male,Hispanic,6,22,2017,Palmdale,CA,unarmed,other,Not fleeing,shot,1
